date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:41	60757/60757	---M-Z	200	added ('OK')	text/html	etag:%22ed55-5e5fd7c0-42409b0;gz%22	https://muson.laborasyon.com/layouts/vertical/toast.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/toast.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:41	60183/60183	---M-Z	200	added ('OK')	text/html	etag:%22eb17-5e5fd7c2-42409a8;gz%22	https://muson.laborasyon.com/layouts/vertical/tour.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/tour.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:41	75588/75588	---M-Z	200	added ('OK')	text/html	etag:%2212744-5e5fd7bd-42409ac;gz%22	https://muson.laborasyon.com/layouts/vertical/slick-slide.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/slick-slide.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:42	66769/66769	---M-Z	200	added ('OK')	text/html	etag:%22104d1-5e5fd7b3-4240997;gz%22	https://muson.laborasyon.com/layouts/vertical/nestable.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/nestable.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:42	68189/68189	---M-Z	200	added ('OK')	text/html	etag:%2210a5d-5e5fd7bf-42409d1;gz%22	https://muson.laborasyon.com/layouts/vertical/timeline.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/timeline.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:43	65872/65872	---M-Z	200	added ('OK')	text/html	etag:%2210150-5e5fd7b6-42409b8;gz%22	https://muson.laborasyon.com/layouts/vertical/pricing-table.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/pricing-table.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:43	66218/66218	---M-Z	200	added ('OK')	text/html	etag:%22102aa-5e5fd7b7-42409a4;gz%22	https://muson.laborasyon.com/layouts/vertical/pricing-table-2.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/pricing-table-2.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:44	85300/85300	---M-Z	200	added ('OK')	text/html	etag:%2214d34-5e5fd7bc-42409bc;gz%22	https://muson.laborasyon.com/layouts/vertical/search-result.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/search-result.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:44	77128/77128	---M-Z	200	added ('OK')	text/html	etag:%2212d48-5e5fd7af-42409aa;gz%22	https://muson.laborasyon.com/layouts/vertical/mailing.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/mailing.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:45	1143/1143	---M-Z	200	added ('OK')	text/html	etag:%22477-5e5fd798-42409a6;gz%22	https://muson.laborasyon.com/layouts/vertical/404.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/404.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:45	1142/1142	---M-Z	200	added ('OK')	text/html	etag:%22476-5e5fd798-42409d2;gz%22	https://muson.laborasyon.com/layouts/vertical/503.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/503.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:46	1223/1223	---M-Z	200	added ('OK')	text/html	etag:%224c7-5e5fd7af-42409b1;gz%22	https://muson.laborasyon.com/layouts/vertical/mean-at-work.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/mean-at-work.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:46	58547/58547	---M-Z	200	added ('OK')	text/html	etag:%22e4b3-5e5fd79f-42409c0;gz%22	https://muson.laborasyon.com/layouts/vertical/blank-page.html	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/layouts/vertical/blank-page.html	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:48	203639/203639	---M--	200	added ('OK')	image/png	etag:%2231b77-5e5fd4c4-4240e63;;;%22	https://muson.laborasyon.com/assets/media/image/products/product1.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product1.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:48	253914/253914	---M--	200	added ('OK')	image/png	etag:%223dfda-5e5fd4c6-4240e5f;;;%22	https://muson.laborasyon.com/assets/media/image/products/product2.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product2.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:49	148787/148787	---M--	200	added ('OK')	image/png	etag:%2224533-5e5fd4c8-4240e66;;;%22	https://muson.laborasyon.com/assets/media/image/products/product5.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product5.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:49	271096/271096	---M--	200	added ('OK')	image/png	etag:%22422f8-5e5fd4c7-4240e5e;;;%22	https://muson.laborasyon.com/assets/media/image/products/product4.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product4.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:50	170355/170355	---M--	200	added ('OK')	image/png	etag:%2229973-5e5fd4ce-4240e65;;;%22	https://muson.laborasyon.com/assets/media/image/products/product9.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product9.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:51	127265/127265	---M--	200	added ('OK')	image/png	etag:%221f121-5e5fd4c3-4240e60;;;%22	https://muson.laborasyon.com/assets/media/image/products/product10.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product10.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:53	674433/674433	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a4a81-5e5fd7c9-424105d;gz%22	https://muson.laborasyon.com/vendors/bundle.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/bundle.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:53	584025/584025	---M--	200	added ('OK')	image/png	etag:%228e959-5e5fd4ce-4240e64;;;%22	https://muson.laborasyon.com/assets/media/image/products/product8.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product8.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:54	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/apexcharts.com/samples/assets/irregular-data-series.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:55	83470/83470	---M-Z	200	added ('OK')	application/x-javascript	etag:%221460e-5e5fd7e2-424122f;gz%22	https://muson.laborasyon.com/vendors/datepicker/daterangepicker.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/datepicker/daterangepicker.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:55	434688/434688	---M-Z	200	added ('OK')	application/x-javascript	etag:%226a200-5e5fd80b-4241065;gz%22	https://muson.laborasyon.com/vendors/charts/apex/apexcharts.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/charts/apex/apexcharts.min.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:56	21150/21150	---M-Z	200	added ('OK')	application/x-javascript	etag:%22529e-5e5fd7f7-424103d;gz%22	https://muson.laborasyon.com/vendors/vmap/jquery.vmap.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/vmap/jquery.vmap.min.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:57	47712/47712	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba60-5e5fd859-4241048;gz%22	https://muson.laborasyon.com/vendors/vmap/maps/jquery.vmap.usa.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/vmap/maps/jquery.vmap.usa.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:57	974/974	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ce-5e5ff5d2-4240e2a;gz%22	https://muson.laborasyon.com/assets/js/examples/vmap.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/vmap.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:57	9095/9095	---M-Z	200	added ('OK')	application/x-javascript	etag:%222387-5e5ff5d6-4240e42;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/ecommerce-dashboard.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/ecommerce-dashboard.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:57	16104/16104	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ee8-5e60093f-4240e50;gz%22	https://muson.laborasyon.com/assets/js/app.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/app.min.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:07:58	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5e5fd7f2-4241039;;;%22	https://muson.laborasyon.com/vendors/slick/ajax-loader.gif	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/ajax-loader.gif	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:01	2246923/2246923	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222490b-5e5fd7e0-424119c;gz%22	https://muson.laborasyon.com/vendors/dataTable/datatables.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/dataTable/datatables.min.js	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:08:01	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5e5fd841-4241038;;;%22	https://muson.laborasyon.com/vendors/slick/fonts/slick.eot	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/fonts/slick.eot	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:02	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-5e5fd7f3-4241032;gz%22	https://muson.laborasyon.com/vendors/slick/slick.css	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/slick.css	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:08:03	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5e5fd841-4241038;;;%22	https://muson.laborasyon.com/vendors/slick/fonts/slick.eot?	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/fonts/slickd41d.eot	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:03	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-5e5fd841-4241037;;;%22	https://muson.laborasyon.com/vendors/slick/fonts/slick.woff	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/fonts/slick.woff	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:04	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22764-5e5fd841-4241036;;;%22	https://muson.laborasyon.com/vendors/slick/fonts/slick.ttf	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/fonts/slick.ttf	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:05	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%22868-5e5fd841-4241035;gz%22	https://muson.laborasyon.com/vendors/slick/fonts/slick.svg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/fonts/slick.svg	(from https://muson.laborasyon.com/vendors/slick/slick-theme.css)
11:08:07	4537/4537	---M--	200	added ('OK')	image/jpeg	etag:%2211b9-5e5fd4d0-4240e71;;;%22	https://muson.laborasyon.com/assets/media/image/user/man_avatar5.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/user/man_avatar5.jpg	(from https://muson.laborasyon.com/layouts/vertical/mail.html)
11:08:07	3473/3473	---M--	200	added ('OK')	image/jpeg	etag:%22d91-5e5fd4d0-4240e73;;;%22	https://muson.laborasyon.com/assets/media/image/user/women_avatar5.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/user/women_avatar5.jpg	(from https://muson.laborasyon.com/layouts/vertical/mail.html)
11:08:08	22284/22284	---M-Z	200	added ('OK')	application/x-javascript	etag:%22570c-5e5fd7f6-424122d;gz%22	https://muson.laborasyon.com/vendors/tagsinput/bootstrap-tagsinput.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/tagsinput/bootstrap-tagsinput.js	(from https://muson.laborasyon.com/layouts/vertical/mail.html)
11:08:08	46586/46586	---M--	200	added ('OK')	image/jpeg	etag:%22b5fa-5e5fd465-4240e69;;;%22	https://muson.laborasyon.com/assets/media/image/photo1.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/photo1.jpg	(from https://muson.laborasyon.com/layouts/vertical/chat.html)
11:08:08	96/96	---M--	200	added ('OK')	application/x-javascript	etag:%2260-5e5ff5d1-4240e32;;;%22	https://muson.laborasyon.com/assets/js/examples/tagsinput.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/tagsinput.js	(from https://muson.laborasyon.com/layouts/vertical/mail.html)
11:08:09	437299/437299	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ac33-5e5fd7f3-4241025;gz%22	https://muson.laborasyon.com/vendors/quill/quill.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/quill/quill.js	(from https://muson.laborasyon.com/layouts/vertical/mail.html)
11:08:09	3196/3196	---M-Z	200	added ('OK')	text/css	etag:%22c7c-5e5fd7ca-424121a;gz%22	https://muson.laborasyon.com/vendors/clockpicker/bootstrap-clockpicker.min.css	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/clockpicker/bootstrap-clockpicker.min.css	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:09	15180/15180	---M-Z	200	added ('OK')	text/css	etag:%223b4c-5e5fd83b-4241021;gz%22	https://muson.laborasyon.com/vendors/select2/css/select2.min.css	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/select2/css/select2.min.css	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:09	11158/11158	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b96-5e5fd7ca-4241219;gz%22	https://muson.laborasyon.com/vendors/clockpicker/bootstrap-clockpicker.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/clockpicker/bootstrap-clockpicker.min.js	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:09	666/666	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229a-5e5ff5ce-4240e37;gz%22	https://muson.laborasyon.com/assets/js/examples/clockpicker.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/clockpicker.js	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:10	133/133	---M--	200	added ('OK')	application/x-javascript	etag:%2285-5e5ff5d1-4240e3f;;;%22	https://muson.laborasyon.com/assets/js/examples/select2.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/select2.js	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:10	67940/67940	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210964-5e5fd840-4240fe4;gz%22	https://muson.laborasyon.com/vendors/select2/js/select2.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/select2/js/select2.min.js	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:10	1443/1443	---M-Z	200	added ('OK')	application/x-javascript	etag:%225a3-5e5ff5cf-4240e34;gz%22	https://muson.laborasyon.com/assets/js/examples/datepicker.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/datepicker.js	(from https://muson.laborasyon.com/layouts/vertical/todo-list.html)
11:08:11	132515/132515	---M--	200	added ('OK')	image/png	etag:%22205a3-5e5fd4c5-4240e62;;;%22	https://muson.laborasyon.com/assets/media/image/products/product3.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/products/product3.png	(from https://muson.laborasyon.com/layouts/vertical/index.html)
11:08:11	41853/41853	---M--	200	added ('OK')	image/jpeg	etag:%22a37d-5e5fd46e-4240f8e;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-two.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-two.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:11	31668/31668	---M--	200	added ('OK')	image/jpeg	etag:%227bb4-5e5fd46d-4240f88;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-three.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-three.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:12	71887/71887	---M--	200	added ('OK')	image/jpeg	etag:%22118cf-5e5fd46a-4240f87;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-four.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-four.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:12	107337/107337	---M--	200	added ('OK')	image/jpeg	etag:%221a349-5e5fd46c-4240f89;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-one.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-one.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:12	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%228ce2-5e5fd469-4240e7b;;;%22	https://muson.laborasyon.com/assets/media/image/photo9.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/photo9.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:12	197116/197116	---M--	200	added ('OK')	image/jpeg	etag:%22301fc-5e5fd46b-4240e6a;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-five.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-five.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:13	43069/43069	---M--	200	added ('OK')	image/jpeg	etag:%22a83d-5e5fd466-4240e6c;;;%22	https://muson.laborasyon.com/assets/media/image/photo10.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/photo10.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:13	6492/6492	---M--	200	added ('OK')	image/jpeg	etag:%22195c-5e5fd4d0-4240e79;;;%22	https://muson.laborasyon.com/assets/media/image/user/women_avatar4.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/user/women_avatar4.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:13	3648/3648	---M--	200	added ('OK')	image/png	etag:%22e40-5e5fd464-4240f8d;;;%22	https://muson.laborasyon.com/assets/media/image/logo-dark.png	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/logo-dark.png	(from https://muson.laborasyon.com/layouts/vertical/login.html)
11:08:14	3818/3818	---M-Z	200	added ('OK')	application/x-javascript	etag:%22eea-5e5fd7ca-4241082;gz%22	https://muson.laborasyon.com/vendors/circle-progress/circle-progress.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/circle-progress/circle-progress.min.js	(from https://muson.laborasyon.com/layouts/vertical/analytics-dashboard.html)
11:08:14	3715/3715	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e83-5e5fd811-4241076;gz%22	https://muson.laborasyon.com/vendors/charts/peity/jquery.peity.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/charts/peity/jquery.peity.min.js	(from https://muson.laborasyon.com/layouts/vertical/analytics-dashboard.html)
11:08:15	4090/4090	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ffa-5e5ff5d4-4240e31;gz%22	https://muson.laborasyon.com/assets/js/examples/charts/peity.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/charts/peity.js	(from https://muson.laborasyon.com/layouts/vertical/analytics-dashboard.html)
11:08:15	18300/18300	---M-Z	200	added ('OK')	application/x-javascript	etag:%22477c-5e5ff5d6-4240e4d;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/analytics-dashboard.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/analytics-dashboard.js	(from https://muson.laborasyon.com/layouts/vertical/analytics-dashboard.html)
11:08:15	582105/582105	---M-Z	200	added ('OK')	application/x-javascript	etag:%228e1d9-5e5fd80f-4241063;gz%22	https://muson.laborasyon.com/vendors/charts/chartjs/chart.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/charts/chartjs/chart.min.js	(from https://muson.laborasyon.com/layouts/vertical/analytics-dashboard.html)
11:08:15	2097/2097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22831-5e5ff5d6-4240e46;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/orders.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/orders.js	(from https://muson.laborasyon.com/layouts/vertical/orders.html)
11:08:15	434839/434839	---M--	200	added ('OK')	image/jpeg	etag:%226a297-5e5fd46d-4240f8f;;;%22	https://muson.laborasyon.com/assets/media/image/portfolio-six.jpg	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/media/image/portfolio-six.jpg	(from https://muson.laborasyon.com/layouts/vertical/profile.html)
11:08:15	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5e5fd837-4240fe1;gz%22	https://muson.laborasyon.com/vendors/range-slider/css/ion.rangeSlider.min.css	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/range-slider/css/ion.rangeSlider.min.css	(from https://muson.laborasyon.com/layouts/vertical/product-list.html)
11:08:16	41139/41139	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a0b3-5e5fd839-4240fde;gz%22	https://muson.laborasyon.com/vendors/range-slider/js/ion.rangeSlider.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/range-slider/js/ion.rangeSlider.min.js	(from https://muson.laborasyon.com/layouts/vertical/product-list.html)
11:08:16	462/462	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ce-5e5ff5d7-4240e4c;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/product-list.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/product-list.js	(from https://muson.laborasyon.com/layouts/vertical/product-list.html)
11:08:16	463/463	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cf-5e5ff5d7-4240e4a;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/product-grid.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/product-grid.js	(from https://muson.laborasyon.com/layouts/vertical/product-grid.html)
11:08:17	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-5e5fd7f5-4241030;gz%22	https://muson.laborasyon.com/vendors/slick/slick.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/slick/slick.min.js	(from https://muson.laborasyon.com/layouts/vertical/product-detail.html)
11:08:17	377/377	---M-Z	200	added ('OK')	application/x-javascript	etag:%22179-5e5ff5d7-4240e43;gz%22	https://muson.laborasyon.com/assets/js/examples/pages/product-detail.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/pages/product-detail.js	(from https://muson.laborasyon.com/layouts/vertical/product-detail.html)
11:08:17	16140/16140	---M-Z	200	added ('OK')	text/css	etag:%223f0c-5e5fd7e7-424127d;gz%22	https://muson.laborasyon.com/vendors/fullcalendar/fullcalendar.min.css	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/fullcalendar/fullcalendar.min.css	(from https://muson.laborasyon.com/layouts/vertical/calendar.html)
11:08:18	51746/51746	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ca22-5e5fd7e9-4241280;gz%22	https://muson.laborasyon.com/vendors/fullcalendar/moment.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/fullcalendar/moment.min.js	(from https://muson.laborasyon.com/layouts/vertical/calendar.html)
11:08:18	4987/4987	---M-Z	200	added ('OK')	application/x-javascript	etag:%22137b-5e5ff5d0-4240e3e;gz%22	https://muson.laborasyon.com/assets/js/examples/fullcalendar.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/assets/js/examples/fullcalendar.js	(from https://muson.laborasyon.com/layouts/vertical/calendar.html)
11:08:18	216949/216949	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234f75-5e5fd7e8-4241281;gz%22	https://muson.laborasyon.com/vendors/fullcalendar/fullcalendar.min.js	C:/Users/USER/Desktop/ikenna/website/Project/project/templates/templatess/muson.laborasyon.com/vendors/fullcalendar/fullcalendar.min.js	(from https://muson.laborasyon.com/layouts/vertical/calendar.html)
